entry_id,date,employee_ref,crew_ref,job_ref,ops_service_line,ops_code,hours
E001592,2025-10-31,,CREW-02,J206,Enhancement,SEASONAL-COLOR,6.81
E001593,2025-10-31,,CREW-03,J222,Maintenance,MOW,6.25
E001594,2025-10-31,,CREW-03,J303,Install,GRADE,7.79
E001595,2025-10-31,,CREW-03,,Enhancement,DRIVE,0.83
E001596,2025-10-31,,CREW-04,J250,Maintenance,MOW,8.37
E001597,2025-10-31,,CREW-04,J224,Install,HARDSCAPE,5.09
E001598,2025-11-03,,CREW-03,J396,Maintenance,FERT,6.72
E001599,2025-11-03,,CREW-03,,Install,PTO,2.63
E001600,2025-11-04,,CREW-01,J149,Maintenance,MOW,8.56
E001601,2025-11-04,,CREW-01,J188,Install,PLANT,6.16
E001602,2025-11-04,,CREW-01,J108,Enhancement,SEASONAL-COLOR,8.86
E001603,2025-11-04,,CREW-01,,Enhancement,PTO,2.27
E001604,2025-11-04,,CREW-03,J126,Maintenance,FERT,5.52
E001605,2025-11-04,,CREW-03,J308,Install,HARDSCAPE,5.15
E001606,2025-11-04,,CREW-03,J113,Enhancement,PRUNE,6.69
E001607,2025-11-04,,CREW-03,,Enhancement,DRIVE,1.57
E001608,2025-11-04,,CREW-04,J381,Maintenance,BLOW,7.1
E001609,2025-11-04,,CREW-04,J153,Install,PLANT,5.31
E001610,2025-11-04,,CREW-04,J279,Enhancement,PRUNE,8.54
E001611,2025-11-04,,CREW-04,,Maintenance,TRAINING,1.08
E001612,2025-11-05,,CREW-01,J165,Maintenance,MOW,8.11
E001613,2025-11-05,,CREW-01,J329,Install,PLANT,8.35
E001614,2025-11-05,,CREW-03,J173,Maintenance,TRIM,4.89
E001615,2025-11-05,,CREW-03,J259,Install,INSTALL,4.3
E001616,2025-11-05,,CREW-04,J139,Maintenance,FERT,7.17
E001617,2025-11-05,,CREW-04,J294,Install,PLANT,7.64
E001618,2025-11-05,,CREW-04,,Install,PTO,2.39
E001619,2025-11-06,,CREW-02,J148,Maintenance,BLOW,8.66
E001620,2025-11-06,,CREW-04,J327,Install,HARDSCAPE,7.43
E001621,2025-11-06,,CREW-04,J359,Enhancement,PRUNE,5.82
E001622,2025-11-06,,CREW-04,,Maintenance,DRIVE,0.98
E001623,2025-11-07,,CREW-03,J109,Maintenance,FERT,7.52
E001624,2025-11-07,,CREW-03,J109,Install,PLANT,4.07
E001625,2025-11-07,,CREW-03,,Install,DRIVE,1.42
E001626,2025-11-07,,CREW-04,J161,Maintenance,FERT,4.69
E001627,2025-11-07,,CREW-04,J373,Install,INSTALL,8.0
E001628,2025-11-07,,CREW-04,J199,Enhancement,SEASONAL-COLOR,7.44
E001629,2025-11-07,,CREW-04,,Enhancement,DRIVE,1.88
E001630,2025-11-10,,CREW-02,J111,Enhancement,PRUNE,7.91
E001631,2025-11-10,,CREW-03,J139,Maintenance,MOW,5.86
E001632,2025-11-10,,CREW-03,J376,Enhancement,PRUNE,4.49
E001633,2025-11-10,,CREW-04,J326,Install,PLANT,7.96
E001634,2025-11-10,,CREW-04,,Install,TRAINING,2.44
E001635,2025-11-11,,CREW-02,J322,Maintenance,FERT,8.88
E001636,2025-11-11,,CREW-02,J272,Install,PLANT,7.12
E001637,2025-11-11,,CREW-02,,Install,DRIVE,2.92
E001638,2025-11-11,,CREW-03,J220,Maintenance,FERT,5.18
E001639,2025-11-11,,CREW-03,J292,Install,INSTALL,5.5
E001640,2025-11-11,,CREW-03,,Enhancement,DRIVE,2.97
E001641,2025-11-11,,CREW-04,J303,Maintenance,MOW,5.13
E001642,2025-11-11,,CREW-04,J292,Install,GRADE,6.56
E001643,2025-11-11,,CREW-04,,Maintenance,PTO,1.84
E001644,2025-11-12,,CREW-02,J336,Maintenance,FERT,6.15
E001645,2025-11-12,,CREW-02,J327,Install,PLANT,8.53
E001646,2025-11-12,,CREW-02,J244,Enhancement,SEASONAL-COLOR,8.83
E001647,2025-11-12,,CREW-02,,Install,SHOP,1.9
E001648,2025-11-12,,CREW-03,J184,Maintenance,TRIM,5.6
E001649,2025-11-12,,CREW-03,J386,Install,INSTALL,6.97
E001650,2025-11-12,,CREW-03,,Enhancement,PTO,2.16
E001651,2025-11-12,,CREW-04,J105,Maintenance,MOW,7.41
E001652,2025-11-12,,CREW-04,,Enhancement,SHOP,0.87
E001653,2025-11-13,,CREW-02,J348,Maintenance,BLOW,4.27
E001654,2025-11-13,,CREW-02,J130,Install,GRADE,5.46
E001655,2025-11-13,,CREW-02,J141,Enhancement,PRUNE,8.37
E001656,2025-11-13,,CREW-03,J357,Maintenance,TRIM,5.65
E001657,2025-11-13,,CREW-03,J339,Enhancement,MULCH,5.19
E001658,2025-11-13,,CREW-03,,Enhancement,SHOP,0.56
E001659,2025-11-13,,CREW-04,J103,Maintenance,FERT,8.99
E001660,2025-11-13,,CREW-04,J366,Install,PLANT,4.33
E001661,2025-11-13,,CREW-04,J395,Enhancement,PRUNE,6.36
E001662,2025-11-13,,CREW-04,,Maintenance,SHOP,1.52
E001663,2025-11-14,,CREW-01,,Install,PTO,1.48
E001664,2025-11-14,,CREW-02,J191,Maintenance,FERT,7.94
E001665,2025-11-14,,CREW-02,J277,Install,GRADE,4.78
E001666,2025-11-14,,CREW-02,,Maintenance,TRAINING,1.46
E001667,2025-11-14,,CREW-04,J360,Maintenance,MOW,5.73
E001668,2025-11-14,,CREW-04,J396,Enhancement,PRUNE,5.48
E001669,2025-11-14,,CREW-04,,Enhancement,PTO,0.52
E001670,2025-11-17,,CREW-03,J322,Maintenance,FERT,7.8
E001671,2025-11-17,,CREW-03,J340,Install,HARDSCAPE,8.48
E001672,2025-11-17,,CREW-03,J309,Enhancement,SEASONAL-COLOR,5.1
E001673,2025-11-17,,CREW-03,,Install,PTO,1.47
E001674,2025-11-17,,CREW-04,J210,Maintenance,TRIM,6.09
E001675,2025-11-17,,CREW-04,J141,Enhancement,PRUNE,5.01
E001676,2025-11-17,,CREW-04,,Enhancement,TRAINING,0.9
E001677,2025-11-18,,CREW-01,J261,Maintenance,MOW,8.84
E001678,2025-11-18,,CREW-01,J370,Install,HARDSCAPE,4.7
E001679,2025-11-18,,CREW-01,,Enhancement,TRAINING,2.38
E001680,2025-11-18,,CREW-02,J116,Maintenance,TRIM,4.25
E001681,2025-11-18,,CREW-02,J285,Enhancement,SEASONAL-COLOR,6.64
E001682,2025-11-18,,CREW-02,,Maintenance,PTO,2.51
E001683,2025-11-19,,CREW-01,J320,Install,GRADE,7.36
E001684,2025-11-19,,CREW-01,,Install,TRAINING,1.44
E001685,2025-11-19,,CREW-03,J399,Maintenance,FERT,8.26
E001686,2025-11-19,,CREW-03,J331,Install,HARDSCAPE,7.74
E001687,2025-11-19,,CREW-03,,Maintenance,TRAINING,0.78
E001688,2025-11-19,,CREW-04,J384,Maintenance,MOW,6.39
E001689,2025-11-19,,CREW-04,J356,Enhancement,PRUNE,4.07
E001690,2025-11-19,,CREW-04,,Enhancement,SHOP,2.35
E001691,2025-11-20,,CREW-01,J250,Maintenance,BLOW,8.69
E001692,2025-11-20,,CREW-01,,Install,PTO,1.41
E001693,2025-11-20,,CREW-04,J363,Maintenance,FERT,6.67
E001694,2025-11-20,,CREW-04,J137,Install,PLANT,6.39
E001695,2025-11-20,,CREW-04,J321,Enhancement,SEASONAL-COLOR,5.18
E001696,2025-11-20,,CREW-04,,Enhancement,PTO,2.78
E001697,2025-11-21,,CREW-02,J277,Install,PLANT,8.62
E001698,2025-11-21,,CREW-02,J131,Enhancement,MULCH,6.39
E001699,2025-11-21,,CREW-02,,Maintenance,PTO,1.64
E001700,2025-11-21,,CREW-03,J122,Install,HARDSCAPE,5.38
E001701,2025-11-21,,CREW-03,,Maintenance,DRIVE,1.27
E001702,2025-11-24,,CREW-01,J101,Maintenance,FERT,8.89
E001703,2025-11-24,,CREW-01,,Maintenance,DRIVE,1.86
E001704,2025-11-24,,CREW-02,J276,Maintenance,FERT,4.48
E001705,2025-11-24,,CREW-02,J212,Install,INSTALL,5.66
E001706,2025-11-24,,CREW-02,J319,Enhancement,PRUNE,6.36
E001707,2025-11-24,,CREW-02,,Enhancement,DRIVE,1.58
E001708,2025-11-24,,CREW-03,J145,Maintenance,TRIM,4.11
E001709,2025-11-24,,CREW-03,J171,Install,INSTALL,8.35
E001710,2025-11-24,,CREW-03,J303,Enhancement,SEASONAL-COLOR,8.83
E001711,2025-11-24,,CREW-03,,Install,TRAINING,1.43
E001712,2025-11-24,,CREW-04,J322,Maintenance,TRIM,8.61
E001713,2025-11-24,,CREW-04,J360,Install,HARDSCAPE,7.11
E001714,2025-11-24,,CREW-04,J249,Enhancement,MULCH,8.61
E001715,2025-11-24,,CREW-04,,Install,TRAINING,2.8
E001716,2025-11-25,,CREW-01,J165,Maintenance,FERT,5.46
E001717,2025-11-25,,CREW-01,J246,Enhancement,MULCH,6.69
E001718,2025-11-25,,CREW-01,,Maintenance,PTO,0.96
E001719,2025-11-25,,CREW-02,J395,Maintenance,BLOW,5.35
E001720,2025-11-25,,CREW-02,J329,Install,HARDSCAPE,4.77
E001721,2025-11-25,,CREW-02,J329,Enhancement,PRUNE,5.52
E001722,2025-11-25,,CREW-02,,Maintenance,DRIVE,1.73
E001723,2025-11-25,,CREW-04,J130,Maintenance,BLOW,5.39
E001724,2025-11-25,,CREW-04,J321,Install,PLANT,4.26
E001725,2025-11-25,,CREW-04,J245,Enhancement,SEASONAL-COLOR,7.75
E001726,2025-11-25,,CREW-04,,Install,PTO,0.99
E001727,2025-11-26,,CREW-02,J112,Maintenance,MOW,8.74
E001728,2025-11-26,,CREW-02,J262,Install,PLANT,4.85
E001729,2025-11-26,,CREW-02,J178,Enhancement,MULCH,5.18
E001730,2025-11-26,,CREW-02,,Maintenance,SHOP,1.12
E001731,2025-11-26,,CREW-03,J329,Maintenance,FERT,6.09
E001732,2025-11-26,,CREW-03,J293,Install,GRADE,4.66
E001733,2025-11-26,,CREW-03,J251,Enhancement,PRUNE,5.46
E001734,2025-11-26,,CREW-03,,Enhancement,DRIVE,1.27
E001735,2025-11-27,,CREW-01,J315,Maintenance,BLOW,8.42
E001736,2025-11-27,,CREW-01,J243,Install,HARDSCAPE,5.78
E001737,2025-11-27,,CREW-01,J343,Enhancement,SEASONAL-COLOR,8.59
E001738,2025-11-27,,CREW-01,,Maintenance,TRAINING,2.46
E001739,2025-11-27,,CREW-02,J127,Maintenance,FERT,6.2
E001740,2025-11-27,,CREW-02,J124,Enhancement,MULCH,6.69
E001741,2025-11-27,,CREW-02,,Maintenance,TRAINING,0.57
E001742,2025-11-27,,CREW-03,J109,Install,PLANT,5.47
E001743,2025-11-27,,CREW-03,J250,Enhancement,SEASONAL-COLOR,8.97
E001744,2025-11-28,,CREW-04,J291,Maintenance,FERT,6.01
E001745,2025-11-28,,CREW-04,J242,Install,PLANT,7.35
E001746,2025-11-28,,CREW-04,J215,Enhancement,PRUNE,6.6
E001747,2025-11-28,,CREW-04,,Install,DRIVE,2.97
E001748,2025-12-01,,CREW-01,J250,Maintenance,BLOW,4.92
E001749,2025-12-01,,CREW-01,J324,Install,HARDSCAPE,4.78
E001750,2025-12-01,,CREW-01,,Enhancement,SHOP,2.05
E001751,2025-12-01,,CREW-04,J392,Maintenance,TRIM,8.15
E001752,2025-12-01,,CREW-04,J329,Enhancement,PRUNE,7.97
E001753,2025-12-01,,CREW-04,,Enhancement,SHOP,2.62
E001754,2025-12-02,,CREW-02,J321,Maintenance,BLOW,5.45
E001755,2025-12-02,,CREW-02,J130,Enhancement,SEASONAL-COLOR,8.63
E001756,2025-12-02,,CREW-02,,Enhancement,TRAINING,0.87
E001757,2025-12-02,,CREW-04,J188,Maintenance,FERT,7.95
E001758,2025-12-02,,CREW-04,J249,Install,GRADE,4.13
E001759,2025-12-02,,CREW-04,,Enhancement,PTO,2.47
E001760,2025-12-03,,CREW-01,J393,Maintenance,TRIM,4.61
E001761,2025-12-03,,CREW-01,J303,Install,GRADE,5.6
E001762,2025-12-03,,CREW-01,J116,Enhancement,SEASONAL-COLOR,5.14
E001763,2025-12-03,,CREW-01,,Install,PTO,1.09
E001764,2025-12-04,,CREW-01,J202,Maintenance,TRIM,4.47
E001765,2025-12-04,,CREW-01,J300,Enhancement,PRUNE,6.11
E001766,2025-12-04,,CREW-01,,Install,SHOP,0.89
E001767,2025-12-04,,CREW-02,J236,Maintenance,FERT,7.36
E001768,2025-12-04,,CREW-02,J371,Install,HARDSCAPE,6.65
E001769,2025-12-05,,CREW-02,J383,Maintenance,BLOW,5.61
E001770,2025-12-08,,CREW-02,J292,Maintenance,BLOW,6.83
E001771,2025-12-08,,CREW-02,,Maintenance,TRAINING,2.0
E001772,2025-12-09,,CREW-01,J109,Enhancement,SEASONAL-COLOR,5.25
E001773,2025-12-09,,CREW-01,,Maintenance,TRAINING,0.59
E001774,2025-12-17,,CREW-01,J132,Maintenance,MOW,5.59
E001775,2025-12-17,,CREW-01,J251,Install,PLANT,7.04
E001776,2025-12-17,,CREW-01,J193,Enhancement,PRUNE,6.48
E001777,2025-12-17,,CREW-01,,Maintenance,PTO,2.86
E001778,2025-12-17,,CREW-03,J250,Maintenance,BLOW,5.43
E001779,2025-12-17,,CREW-03,J321,Install,INSTALL,8.82
E001780,2025-12-17,,CREW-03,,Enhancement,TRAINING,2.43
E001781,2025-12-17,,CREW-04,J310,Maintenance,MOW,6.79
E001782,2025-12-17,,CREW-04,J211,Enhancement,SEASONAL-COLOR,8.32
E001783,2025-12-17,,CREW-04,,Maintenance,PTO,0.62
E001784,2025-12-18,,CREW-01,J127,Maintenance,TRIM,5.05
E001785,2025-12-18,,CREW-01,J382,Install,HARDSCAPE,8.83
E001786,2025-12-18,,CREW-01,,Enhancement,TRAINING,1.28
E001787,2025-12-18,,CREW-02,J176,Maintenance,MOW,4.94
E001788,2025-12-18,,CREW-02,J241,Enhancement,MULCH,4.86
E001789,2025-12-18,,CREW-02,,Install,SHOP,2.81
E001790,2025-12-18,,CREW-03,J373,Maintenance,TRIM,4.82
E001791,2025-12-18,,CREW-03,J203,Install,INSTALL,7.14
E001792,2025-12-18,,CREW-03,J369,Enhancement,SEASONAL-COLOR,5.83
E001793,2025-12-18,,CREW-03,,Enhancement,TRAINING,0.52
E001794,2025-12-19,,CREW-02,J303,Maintenance,MOW,7.1
E001795,2025-12-19,,CREW-02,J315,Install,GRADE,5.48
E001796,2025-12-19,,CREW-02,J138,Enhancement,PRUNE,7.67
E001797,2025-12-19,,CREW-02,,Enhancement,SHOP,1.49
E001798,2025-12-19,,CREW-03,J387,Maintenance,TRIM,4.81
E001799,2025-12-19,,CREW-03,J144,Install,HARDSCAPE,8.28
E001800,2025-12-19,,CREW-03,J185,Enhancement,SEASONAL-COLOR,5.62
E001801,2025-12-19,,CREW-03,,Install,TRAINING,2.48
E001802,2025-12-25,,CREW-02,J109,Maintenance,TRIM,8.82
E001803,2025-12-25,,CREW-02,J285,Install,PLANT,8.53
E001804,2025-12-25,,CREW-02,,Install,TRAINING,1.96
E001805,2025-12-25,,CREW-03,J381,Maintenance,FERT,5.75
E001806,2025-12-25,,CREW-03,J194,Install,GRADE,4.21
E001807,2025-12-25,,CREW-03,,Install,DRIVE,1.8
E001808,2025-12-25,,CREW-04,J253,Maintenance,FERT,7.11
E001809,2025-12-25,,CREW-04,J320,Install,INSTALL,4.41
E001810,2025-12-25,,CREW-04,J397,Enhancement,PRUNE,4.94
E001811,2025-12-25,,CREW-04,,Install,SHOP,2.77
E001812,2025-12-30,,CREW-02,J255,Maintenance,BLOW,8.42
E001813,2025-12-30,,CREW-02,J292,Install,HARDSCAPE,6.19
E001814,2025-12-30,,CREW-02,,Enhancement,SHOP,1.46
E001815,2025-12-31,,CREW-01,J228,Maintenance,FERT,8.03
E001816,2025-12-31,,CREW-01,J240,Install,GRADE,7.7
E001817,2025-12-31,,CREW-01,J246,Enhancement,PRUNE,7.79
E001818,2025-12-31,,CREW-01,,Install,SHOP,2.54
E001819,2025-12-31,,CREW-02,J309,Maintenance,BLOW,5.93
E001820,2025-12-31,,CREW-02,,Install,SHOP,1.94
E001821,2025-12-31,,CREW-03,J386,Maintenance,BLOW,6.26
E001822,2025-12-31,,CREW-03,J180,Install,INSTALL,5.72
E001823,2025-12-31,,CREW-03,J171,Enhancement,PRUNE,5.94
E001824,2025-12-31,,CREW-03,,Install,PTO,0.68
E001825,2026-01-01,,CREW-03,J100,Maintenance,FERT,4.51
E001826,2026-01-01,,CREW-03,J223,Install,PLANT,8.97
E001827,2026-01-01,,CREW-04,J280,Maintenance,BLOW,8.4
E001828,2026-01-01,,CREW-04,,Maintenance,DRIVE,0.66
E001829,2026-01-02,,CREW-01,J360,Maintenance,FERT,4.35
E001830,2026-01-02,,CREW-01,J274,Enhancement,MULCH,7.33
E001831,2026-01-02,,CREW-01,,Enhancement,TRAINING,0.99
E001832,2026-01-05,,CREW-01,J347,Maintenance,BLOW,7.79
E001833,2026-01-05,,CREW-01,J382,Install,INSTALL,5.43
E001834,2026-01-05,,CREW-01,J331,Enhancement,PRUNE,6.42
E001835,2026-01-05,,CREW-01,,Enhancement,TRAINING,1.3
E001836,2026-01-05,,CREW-03,J108,Maintenance,TRIM,4.17
E001837,2026-01-05,,CREW-03,,Maintenance,TRAINING,2.89
E001838,2026-01-09,,CREW-02,J174,Maintenance,BLOW,6.4
E001839,2026-01-09,,CREW-02,J270,Install,PLANT,6.13
E001840,2026-01-09,,CREW-02,J252,Enhancement,MULCH,7.57
E001841,2026-01-09,,CREW-02,,Install,SHOP,2.38
E001842,2026-01-09,,CREW-03,J196,Maintenance,BLOW,6.25
E001843,2026-01-09,,CREW-03,J359,Install,GRADE,4.95
E001844,2026-01-12,,CREW-03,J149,Maintenance,BLOW,5.62
E001845,2026-01-12,,CREW-03,J166,Install,HARDSCAPE,8.37
E001846,2026-01-13,,CREW-04,J116,Maintenance,FERT,7.31
E001847,2026-01-13,,CREW-04,,Maintenance,DRIVE,0.8
E001848,2026-01-14,,CREW-02,J112,Install,INSTALL,4.81
E001849,2026-01-14,,CREW-02,,Install,DRIVE,1.19
E001850,2026-01-14,,CREW-03,J237,Maintenance,BLOW,6.53
E001851,2026-01-14,,CREW-03,J213,Install,PLANT,8.79
E001852,2026-01-14,,CREW-03,,Install,DRIVE,1.53
E001853,2026-01-15,,CREW-03,J378,Install,HARDSCAPE,6.51
E001854,2026-01-15,,CREW-03,J306,Enhancement,PRUNE,7.64
E001855,2026-01-15,,CREW-03,,Enhancement,DRIVE,1.77
E001856,2026-01-16,,CREW-04,J161,Maintenance,FERT,7.68
E001857,2026-01-16,,CREW-04,J342,Enhancement,MULCH,5.92
E001858,2026-01-20,,CREW-04,J271,Maintenance,BLOW,6.07
E001859,2026-01-20,,CREW-04,J385,Enhancement,MULCH,7.35
E001860,2026-01-20,,CREW-04,,Enhancement,SHOP,2.33
E001861,2026-01-21,,CREW-02,J269,Maintenance,TRIM,4.19
E001862,2026-01-26,,CREW-01,J379,Maintenance,MOW,5.88
E001863,2026-01-26,,CREW-01,J167,Install,GRADE,7.32
E001864,2026-01-26,,CREW-01,J352,Enhancement,SEASONAL-COLOR,8.75
E001865,2026-01-26,,CREW-01,,Enhancement,DRIVE,0.53
E001866,2026-01-30,,CREW-01,J333,Install,PLANT,8.15
E001867,2026-01-30,,CREW-01,J221,Enhancement,PRUNE,5.64
E001868,2026-01-30,,CREW-01,,Enhancement,DRIVE,1.92
E001869,2026-02-03,,CREW-01,J142,Maintenance,BLOW,6.75
E001870,2026-02-03,,CREW-01,J188,Install,INSTALL,7.03
E001871,2026-02-04,,CREW-01,J191,Maintenance,TRIM,4.51
E001872,2026-02-04,,CREW-01,J394,Install,INSTALL,6.66
E001873,2026-02-04,,CREW-01,J176,Enhancement,SEASONAL-COLOR,4.73
E001874,2026-02-04,,CREW-01,,Maintenance,TRAINING,0.68
E001875,2026-02-04,,CREW-02,J186,Maintenance,FERT,8.68
E001876,2026-02-04,,CREW-02,,Enhancement,SHOP,1.82
E001877,2026-02-04,,CREW-04,J294,Maintenance,BLOW,8.27
E001878,2026-02-04,,CREW-04,,Maintenance,DRIVE,0.77
E001879,2026-02-05,,CREW-04,J317,Maintenance,TRIM,8.96
E001880,2026-02-05,,CREW-04,J144,Install,PLANT,4.7
E001881,2026-02-05,,CREW-04,J380,Enhancement,PRUNE,6.02
E001882,2026-02-05,,CREW-04,,Enhancement,PTO,2.48
E001883,2026-02-06,,CREW-01,J320,Maintenance,BLOW,4.01
E001884,2026-02-06,,CREW-01,J131,Install,INSTALL,6.06
E001885,2026-02-06,,CREW-01,,Install,TRAINING,1.93
E001886,2026-02-06,,CREW-02,J137,Maintenance,BLOW,7.87
E001887,2026-02-06,,CREW-02,J288,Install,INSTALL,4.82
E001888,2026-02-06,,CREW-02,,Install,SHOP,0.9
E001889,2026-02-06,,CREW-03,J240,Maintenance,MOW,4.6
E001890,2026-02-06,,CREW-03,J291,Install,INSTALL,6.85
E001891,2026-02-06,,CREW-03,J277,Enhancement,MULCH,5.28
E001892,2026-02-11,,CREW-03,J122,Maintenance,FERT,5.29
E001893,2026-02-11,,CREW-03,J386,Enhancement,MULCH,7.45
E001894,2026-02-11,,CREW-03,,Enhancement,DRIVE,2.23
E001895,2026-02-11,,CREW-04,J348,Maintenance,TRIM,5.77
E001896,2026-02-11,,CREW-04,J358,Enhancement,MULCH,7.12
E001897,2026-02-11,,CREW-04,,Install,PTO,2.35
E001898,2026-02-12,,CREW-01,J233,Maintenance,MOW,8.94
E001899,2026-02-12,,CREW-01,J281,Enhancement,SEASONAL-COLOR,4.15
E001900,2026-02-12,,CREW-01,,Maintenance,SHOP,1.68
E001901,2026-02-17,,CREW-01,J346,Maintenance,TRIM,8.4
E001902,2026-02-17,,CREW-01,J209,Install,GRADE,7.35
E001903,2026-02-17,,CREW-01,J232,Enhancement,MULCH,5.6
E001904,2026-02-17,,CREW-01,,Maintenance,SHOP,1.05
E001905,2026-02-18,,CREW-01,J255,Maintenance,BLOW,6.27
E001906,2026-02-18,,CREW-01,J195,Install,INSTALL,7.03
E001907,2026-02-18,,CREW-01,,Enhancement,TRAINING,2.78
E001908,2026-02-20,,CREW-01,J186,Maintenance,FERT,5.98
E001909,2026-02-20,,CREW-01,J267,Install,INSTALL,6.48
E001910,2026-02-20,,CREW-01,,Install,TRAINING,2.22
E001911,2026-02-20,,CREW-04,J129,Maintenance,FERT,6.61
E001912,2026-02-20,,CREW-04,J398,Install,GRADE,5.97
E001913,2026-02-20,,CREW-04,J137,Enhancement,PRUNE,7.32
E001914,2026-02-24,,CREW-01,J391,Maintenance,BLOW,4.27
E001915,2026-02-24,,CREW-01,,Maintenance,SHOP,1.69
E001916,2026-03-02,,CREW-04,J399,Maintenance,BLOW,8.4
E001917,2026-03-02,,CREW-04,J383,Install,PLANT,7.88
E001918,2026-03-02,,CREW-04,J292,Enhancement,SEASONAL-COLOR,7.6
E001919,2026-03-02,,CREW-04,,Install,TRAINING,2.97
E001920,2026-03-04,,CREW-03,J351,Maintenance,BLOW,6.4
E001921,2026-03-04,,CREW-03,,Enhancement,TRAINING,1.1
E001922,2026-03-06,,CREW-04,J312,Maintenance,FERT,5.9
E001923,2026-03-06,,CREW-04,,Maintenance,SHOP,1.67
E001924,2026-03-09,,CREW-03,J184,Maintenance,MOW,8.21
E001925,2026-03-09,,CREW-03,J284,Install,GRADE,7.86
E001926,2026-03-09,,CREW-03,J172,Enhancement,PRUNE,7.9
E001927,2026-03-09,,CREW-03,,Enhancement,DRIVE,2.27
E001928,2026-03-10,,CREW-04,J260,Maintenance,TRIM,6.2
E001929,2026-03-10,,CREW-04,J102,Enhancement,PRUNE,8.92
E001930,2026-03-10,,CREW-04,,Maintenance,DRIVE,1.39
E001931,2026-03-12,,CREW-03,J258,Maintenance,MOW,8.52
E001932,2026-03-12,,CREW-03,J120,Install,INSTALL,5.47
E001933,2026-03-12,,CREW-03,J155,Enhancement,SEASONAL-COLOR,7.44
E001934,2026-03-13,,CREW-04,J270,Maintenance,FERT,6.66
E001935,2026-03-13,,CREW-04,,Install,PTO,2.07
E001936,2026-03-17,,CREW-01,J223,Maintenance,FERT,8.86
E001937,2026-03-17,,CREW-01,J135,Install,PLANT,5.06
E001938,2026-03-17,,CREW-01,J135,Enhancement,PRUNE,5.43
E001939,2026-03-17,,CREW-03,J302,Install,HARDSCAPE,8.04
E001940,2026-03-17,,CREW-03,J101,Enhancement,PRUNE,5.94
E001941,2026-03-17,,CREW-03,,Maintenance,TRAINING,2.12
E001942,2026-03-19,,CREW-03,J273,Maintenance,TRIM,6.58
E001943,2026-03-19,,CREW-03,J151,Install,GRADE,5.92
E001944,2026-03-19,,CREW-03,J323,Enhancement,MULCH,5.51
E001945,2026-03-19,,CREW-03,,Install,PTO,0.6
E001946,2026-03-20,,CREW-03,J198,Maintenance,FERT,7.61
E001947,2026-03-20,,CREW-03,,Install,SHOP,0.54
E001948,2026-03-23,,CREW-04,J154,Maintenance,FERT,5.07
E001949,2026-03-23,,CREW-04,J212,Install,INSTALL,4.24
E001950,2026-03-23,,CREW-04,,Maintenance,TRAINING,2.04
E001951,2026-03-24,,CREW-04,J274,Install,HARDSCAPE,6.63
E001952,2026-03-24,,CREW-04,J167,Enhancement,PRUNE,8.19
E001953,2026-03-25,,CREW-01,J205,Maintenance,FERT,4.88
E001954,2026-03-25,,CREW-01,J235,Install,HARDSCAPE,4.18
E001955,2026-03-26,,CREW-01,J104,Enhancement,MULCH,8.91
E001956,2026-03-26,,CREW-03,J282,Maintenance,MOW,4.05
E001957,2026-03-26,,CREW-03,J162,Install,GRADE,7.95
E001958,2026-03-26,,CREW-03,J251,Enhancement,PRUNE,5.94
E001959,2026-03-26,,CREW-03,,Enhancement,TRAINING,0.65
E001960,2026-03-27,,CREW-01,J242,Maintenance,TRIM,5.27
E001961,2026-03-27,,CREW-01,J389,Enhancement,PRUNE,6.33
